1012634,Eldora Farmers Market,,FALSE,,FALSE,,,,Corner of Edgington Ave. and 14th Street,Eldora,ELDORA,Hardin,Hardin,Iowa,50627,05/12/2016 to 10/13/2016,Fri: 4:00 PM-6:00 PM;,,,,,,,-93.1007727,42.3606264,,Y,Y,Y,Y,Y,NA,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/15/2016 8:29
1004805,Eldorado Farmers' Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,FALSE,,FALSE,,,,7 Caliente Rd,Santa Fe,SANTA FE,Santa Fe,Santa Fe,New Mexico,,06/06/2014 to 10/10/2014,Fri: 4:00 PM-7:00 PM;,,,,,,,-105.8905,35.53612,Private business parking lot,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/20/2014 14:11
1008540,Eldorado Springs Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=589,FALSE,,FALSE,,,,West Spring Street and North Main,El Dorada Springs,EL DORADA SPRINGS,Cedar,Cedar,Missouri,64744,,Sat: 8:00 AM-;,,,,,,,-94.021567,37.876787,Closed-off public street,N,N,N,N,N,NA,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/26/2013 11:14
1004159,Elgin Area Growers Market,http://www.elginiowa.org,FALSE,,FALSE,,,,City Park,Elgin,ELGIN,Fayette,Fayette,Iowa,52141,,,,,,,,,-91.6269,42.9573,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1001011,Elgin Farmers Market,,FALSE,,FALSE,,,,Elgin Museum parking lot,Elgin,ELGIN,Grant,Grant,North Dakota,58533,,,,,,,,,-97.2855,46.871,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1000527,Elgin Farmers Market,http://www.kj-vineyards.com,FALSE,,FALSE,,,,"""Kief-Joshua Vineyards, 370 Elgin Road""",Elgin,ELGIN,Santa Cruz,Santa Cruz,Arizona,85611,,,,,,,,,-110.543,31.659,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010508,Eli's Cheesecake and Wright College Farmer's Market,,FALSE,,FALSE,,,,6701 W. Forest Preserve Drive,Chicago,CHICAGO,Cook,Cook,Illinois,60634,06/12/2014 to 09/25/2014,Thu: 7:00 AM-1:00 PM;,,,,,,,-87.7962799,41.9590941,,Y,N,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/18/2014 9:37
1000022,Elizabeth Avenue Farmers Market,http://www.elizabethavefarmersmarket.com,FALSE,,FALSE,,,,1521 Elizabeth Ave,Charlotte,CHARLOTTE,Mecklenburg,Mecklenburg,North Carolina,28204,January to December,Sat:9:00 AM - 1:00 PM;,,,,,,,-80.8269849,35.214409,Private business parking lot,N,N,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,5/24/2012 13:45
1006377,Elizabeth Farmers Market,http://www.townofelizabeth.org,FALSE,,FALSE,,,,165 S Main Street,Elizabeth,ELIZABETH,Elbert,Elbert,Colorado,80107,06/15/2013 to 09/28/2013,Sat: 8:00 AM-1:00 PM;,,,,,,,-104.595551,39.361195,Local government building grounds,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/26/2014 8:48
1006759,Elizabeth Farmers Market,http://www.elizabethfarmersmarket.weebly.com,FALSE,https://www.facebook.com/elizabethfarmersmarket,FALSE,,,,402 West Street,Elizabeth,ELIZABETH,Jo Daviess,Jo Daviess,Illinois,61028,05/06/2016 to 10/28/2016,Fri: 3:00 PM-6:00 PM;,,,,,,,-90.2272164,42.317891,,Y,N,N,N,N,NA,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/1/2016 9:49
1001388,Elizabethtown Farmers' Market,http://www.adirondackfarmersmarket.com,FALSE,,FALSE,,,,behind Adirondack History Center Museum,Elizabethtown,ELIZABETHTOWN,Essex,Essex,New York,,05/16/2014 to 10/10/2014,Fri: 9:00 AM-1:00 PM;,,,,,,,-73.590621,44.215607,Educational institution,Y,Y,N,Y,N,NA,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,5/23/2014 10:28
1002699,Elk City Farmers Market,,FALSE,,FALSE,,,,Corner of Madison & Broadway,Elk City,ELK CITY,Beckham,Beckham,Oklahoma,73644,,,,,,,,,-99.4035,35.4107,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1003711,Elk Grove Certified Farmers' Market,http://www.marketlocations.com,FALSE,,FALSE,,,,8217 Laguna Blvd,Elk Grove,ELK GROVE,Sacramento,Sacramento,California,95758,January to December,Sat:8:00 AM - 12:00 PM;,,,,,,,-121.405,38.42373,Private business parking lot,N,Y,N,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,5/15/2012 14:35
1011922,Elk Grove Farmers Market,http://www.elkgrovefarmersmarket.com,FALSE,www.facebook.com/elkgrovefarmersmarket,FALSE,,,,901 Wellington Avenue,Elk Grove Village,ELK GROVE VILLAGE,Cook,Cook,Illinois,60007,06/04/2016 to 10/15/2016,Sat: 7:30 AM-1:00 PM;,,,,,,,-88.0078306,42.002905,,Y,N,N,N,N,NA,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,5/4/2016 17:10
1003303,Elk Mound Area Farmers Market,http://www.elkmound.org,FALSE,,FALSE,,,,E220 Menomonie Street,Elk Mound,ELK MOUND,Dunn,Dunn,Wisconsin,54739,June to September,Fri:11:00 AM - 6:00 PM;,,,,,,,-91.688247,44.872264,Local government building grounds,N,N,N,N,N,NA,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/30/2012 12:20
1006151,Elk Rapids Area Chamber of Commerce Farmers Market,http://www.elkrapidschamber.org,FALSE,https://www.facebook.com/elkrapidschamber,FALSE,,,,305 US-31 North,Elk Rapids,ELK RAPIDS,Antrim,Antrim,Michigan,49629,06/06/2014 to,Fri: 8:00 AM-12:00 PM;,6/7/2013,,,,,,-85.40956,44.896361,Local government building grounds,Y,N,N,N,Y,NA,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,5/16/2014 14:15
1004603,Elkhart Community Farmer's Market,,FALSE,,FALSE,,,,100 North Elkhart Ave.,Elkhart,ELKHART,Elkhart,Elkhart,Indiana,46516,June to October,Sat:9:00 AM - 3:00 PM;,,,,,,,-85.9685,41.6901,Local government building grounds,N,Y,N,Y,N,NA,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/27/2011 12:44
1002009,Elkin Farmers Market,http://www.surry.ces.ncsu.edu/,FALSE,https://www.facebook.com/pages/Surry-County-Farmers-Market/,FALSE,,,http://www.elkinfarmersmarket.com/,226 North Bridge Street,Elkin,ELKIN,Surry,Surry,North Carolina,28621,04/16/2016 to 10/29/2016,Sat: 9:00 AM-12:00 PM;,,,,,,,-80.850502,36.245017,,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,6/28/2016 6:22
1003120,Elkins Farmers Market,http://www.elkinsfarmersmarket.org,FALSE,www.facebook.com/elkinsfarmersmarket,FALSE,,,,315 Railroad Avenue,Elkins,ELKINS,Randolph,Randolph,West Virginia,26241,05/04/2013 to 10/26/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-79.851465,38.925162,Other,N,N,Y,Y,Y,NA,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/10/2013 12:48
1008066,Elkins Farmers Market - The Marketplace,http://www.elkinsfarmersmarket.org,FALSE,www.facebook.com/theMPbeverly,FALSE,,,,248 Main St,Beverly,BEVERLY,Randolph,Randolph,West Virginia,26253,,,,,,,,,-79.875338,38.841115,Other,Y,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2013 13:01
1000179,Elko Downtown Business Association Farmer's Market,http://www.elkodowntown.org,FALSE,,FALSE,,,,5th and Commercial,Elko,ELKO,Elko,Elko,Nevada,89801,July to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-115.762,40.8317,Private business parking lot,N,N,N,N,N,NA,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/14/2011 22:06
1004263,Elko Farmers' Market,,FALSE,https://www.facebook.com/groups/496167037104692/,FALSE,,,,10012 Hwy. 78,Elko,ELKO,Barnwell,Barnwell,South Carolina,29826,05/11/2013 to 10/12/2013,Sat: 8:00 AM-2:00 PM;,,,,,,,-81.379214,33.380738,Other,N,Y,Y,Y,Y,NA,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/14/2014 14:52
1003732,Ellendale Farmers Market,http://www.localharvest.org/ellendale-area-farmers-market-M51020,FALSE,,FALSE,,,,215 5th Ave West,Ellendale,ELLENDALE,Steele,Steele,Minnesota,56026,06/01/2013 to 10/19/2013,Sat: 9:00 AM-11:00 AM;,,,,,,,-93.301638,43.872885,Local government building grounds,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/12/2013 20:52
1004362,Ellenville Farmers Market,,FALSE,,FALSE,,,,Center Street and Market Street,Ellenville,ELLENVILLE,Ulster,Ulster,New York,12428,May to October,sun:10:00 AM - 2:00 PM;,,,,,,,-74.394077,41.716063,Closed-off public street,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,5/18/2012 14:23
1010343,Ellettsville Farmers Market,http://area10agency.org,FALSE,https://www.facebook.com/,FALSE,https://twitter.com/area10agency,,,631 W. Edgewood Dr.,Ellettsville,ELLETTSVILLE,Monroe,Monroe,Indiana,47429,06/07/2014 to 09/27/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-86.63878,39.231787,Private business parking lot,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,6/28/2014 10:32
1009426,Ellicottville Farmers Market by REAP,http://www.localharvest.org/edible-thursdays-farmers-market-M57141,FALSE,,FALSE,,,,Elizabeth Street,Ellicottville,ELLICOTTVILLE,,,New York,14731,,,,,,,,,-78.6752,42.2756,,Y,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1018900,Ellington Farmers Market,http://Www.ellingtonfarmersmarket.com,FALSE,https://www.facebook.com/ellingtonfarmersmarket/,FALSE,https://twitter.com/EllingtonFM,https://www.youtube.com/channel/UChxlu0EBdSd_NfWvOTHi1cA,https://www.instagram.com/ellingtonfm/,Main St.,Ellington,ELLINGTON,Tolland,Tolland,Connecticut,6029,05/12/2018 to 10/20/2018,Sat: 9:00 AM-12:00 PM;,,,,,,,-72.4681079,41.9036393,,Y,Y,N,Y,Y,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,1/2/2018 8:55
1018898,Ellington Winter Farmers' Market,http://Www.ellingtonfarmersmarket.com,FALSE,Www.facebook.com/ellingtonfarmersmarket ,FALSE,Twitter.com/EllingtonFM,,Www.instagram.com/ellingtonfm,11 Pinney St,Ellington ,ELLINGTON,Tolland,Tolland,Connecticut,6029,,Sat: 2:00 PM-4:00 PM;,,,,,,,-72.49035,41.8697886,,Y,Y,N,Y,Y,NA,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,1/2/2018 8:41
1007568,Elliott County Farmers’ Market,,FALSE,,FALSE,,,,Elliott County Extension Office,Sandy Hook,SANDY HOOK,Elliott,Elliott,Kentucky,,,,,,,,,,-83.1052,38.1232,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1011392,Ellisville Farmers' Market,http://www.ellisvillefarmersmarket.org,FALSE,,FALSE,,,,255 Kiefer Creek Rd.,Ellisville,ELLISVILLE,St. Louis,St. Louis,Missouri,63017,,,,,,,,,-90.587554,38.5852013,,Y,N,N,N,N,NA,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/29/2015 11:06
1003166,Elloree Farmers Market,,FALSE,,FALSE,,,,Cleveland & Railroad Avenues,Elloree,ELLOREE,Orangeburg,Orangeburg,South Carolina,29431,,,,,,,,,-80.5745,33.5332,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1009045,Ellsworth Farmers Market,http://www.ridethebreezeway.com,FALSE,https://www.facebook.com/pages/The-Breezeway/250641938319933,FALSE,,,,Across from High School on C48 and Main St.,Ellsworth,ELLSWORTH,Antrim,Antrim,Michigan,49729,06/01/2014 to 10/31/2014,Tue: 5:00 PM-7:00 PM;,,,,,,,-85.246155,45.165787,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/6/2014 16:54
1003827,Ellsworth Farmers Market,http://www.elizabethfarmersmarket.com,FALSE,https://www.facebook.com/EllsworthFarmersMarketMaine,FALSE,,,,245 Main Street,Ellsworth,ELLSWORTH,Hancock,Hancock,Maine,4605,"""June 11, 2012 to October""",Mon:2:00 PM - 5:30 PM;Thu:2:00 PM - 5:30 PM;,,,,,,,-68.4185,44.5433,Private business parking lot,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/9/2012 20:27
1006809,Ellsworth Farmers Market,http://www.ellsworthchamber.com/farmers-market.html,FALSE,https://www.facebook.com/ellsworthchamber,FALSE,,,,Highway 10 and Wall Street,Ellsworth,ELLSWORTH,Pierce,Pierce,Wisconsin,54011,07/29/2014 to 09/30/2014,Tue: 3:00 PM-6:30 PM;,,,,,,,-92.469611,44.733559,Other,N,N,N,N,N,NA,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/17/2014 13:25
1003828,Ellsworth Farmers Market,http://www.ellsworthfarmersmarket.com,FALSE,https://www.facebook.com/EllsworthFarmersMarketMaine,FALSE,,,,190 Main Street,Ellsworth,ELLSWORTH,Hancock,Hancock,Maine,4605,05/01/2012 to 10/31/2012,Sat: 9:30 AM-12:30 PM;,,,,,,,-68.422814,44.542171,Private business parking lot,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,5/19/2014 18:44
1005709,Ellwood City Farmers' Market,http://www.ellwoodcityrevitilization.org,FALSE,https://www.facebook.com/pages/Ellwood-City-Farmers-Market/175498663007?ref=br_tf,FALSE,,,,Beaver Ave. Municipal Parking Lot,Ellwood City,ELLWOOD CITY,Lawrence,Lawrence,Pennsylvania,16117,06/07/2014 to 10/18/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-80.288255,40.859065,Local government building grounds,Y,N,N,N,N,NA,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/17/2014 11:32
1018717,Elm Street Market,http://www.newtonma.gov/farmersmarket,FALSE,https://www.facebook.com/NewtonFarmersMarket,FALSE,https://twitter.com/newton_market (@newton_market),,,Elm Street,West Newton,WEST NEWTON,Middlesex,Middlesex,Massachusetts,2465,06/23/2018 to 10/06/2018,Sat: 9:30 AM-12:30 PM;,,,,,,,-71.229493,42.349361,,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,7/27/2018 13:05
1007327,Elma Farmers Market,http://www.howard-county.com,FALSE,,FALSE,,,,Elma Locker & Grocery parking lot,Elma,ELMA,Howard,Howard,Iowa,50628,,,,,,,,,-92.4351,43.2455,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1000089,Elmhurst Hopsital Greenmarket,http://www.grownyc.org,FALSE,https://www.facebook.com/QueensGreenmarkets,FALSE,,,,41st Ave - 80 & 81 Sts,Queens,QUEENS,Queens,Queens,New York,11373,06/04/2013 to 11/26/2013,Tue: 8:00 AM-4:00 PM;,,,,,,,-73.8845641,40.745901,Other,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 14:55
1003427,Elmira Wisner Park Farmers Market,,FALSE,,FALSE,,,,N. Main St. & W. Church Street,Elmira,ELMIRA,Chemung,Chemung,New York,14901,,,,,,,,,-76.8083,42.0898,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1001666,Elmont Farmers Market,http://www.ligreenmarket.org,FALSE,,FALSE,,,,700 Hempstead Turnpike,Elmont,ELMONT,Nassau,Nassau,New York,11003,July to November,Thu:10:00 AM - 6:00 PM;,,,,,,,-73.6999746,40.7080503,Educational institution,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 16:21
1006116,Elmsford Farmers Market,http://www.elmsfordny.org,FALSE,,FALSE,,,,Route 9A and N. Stone Ave.,Elmsford,ELMSFORD,Westchester,Westchester,New York,10523,,,,,,,,,-73.8181,41.0565,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1003826,Elmwood Bidwell Farmers' Market,http://www.elmwoodmarket.org,FALSE,https://www.facebook.com/ElmwoodBidwellFarmersMarket,FALSE,,,,Elmwood at Bidwell,Buffalo,BUFFALO,Erie,Erie,New York,14222,05/07/2016 to 11/26/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,-78.8770165,42.9237123,,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,6/28/2016 13:23
1009545,Elon Community Church Farmers Market,,FALSE,https://www.facebook.com/pages/Encino-Farmers-Market/154951381186774,FALSE,,,,Corner of Williamson Ave & Haggart Ave,Elon,ELON,,,North Carolina,27244,,,,,,,,,-79.5067,36.1029,,Y,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1009171,Elsie Farmers Market,,FALSE,https://www.facebook.com/pages/Eastern-Shore-Summer-Market-Organic-Shop/453528631407571,FALSE,,,,122 S Ovid St,Elsie,ELSIE,,,Michigan,48831,,,,,,,,,-84.3873,43.0884,,Y,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1008449,Ely Farmers Market,,FALSE,https://www.facebook.com/pages/Ely-Farmers-Market/157373387663651,FALSE,,,,7th Avenue Sheridan Street,Ely,ELY,St. Louis,St. Louis,Minnesota,55731,05/27/2014 to 09/30/2014,Tue: 5:00 PM-7:00 PM;,,,,,,,-91.856863,47.903045,Local government building grounds,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,4/26/2014 8:46
1000108,Ely Farmers Market,http://www.elyedge.org,FALSE,,FALSE,,,,1595 Dows St.,Ely,ELY,Iowa,Iowa,Iowa,52227,November to March,Sat:9:00 AM - 12:00 PM;,,,,,,,-91.5858693,41.8733833,Local government building grounds,N,N,N,N,N,NA,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 13:36
1000107,Ely Farmers Market,,FALSE,https://www.facebook.com/farmtrails,FALSE,,,,1570 Rowley St.,Ely,ELY,Linn,Linn,Iowa,52227,"""May 5, 2012 to Oct 6, 2012""",Tue:4:00 PM - 6:30 PM;Sat:8:00 AM - 12:00 PM;,November to April,Sat:9:00 AM - 12:00 PM;,,,,,-91.58502,41.87162,Local government building grounds,N,N,N,N,N,NA,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/14/2012 13:36
1018309,Ely Renaissance Farmers Market,,FALSE,,FALSE,,,,301 Ely St,Ely,ELY,White Pine,White Pine,Nevada,,08/26/2017 to 09/09/2017,Sat: 10:00 AM-2:00 PM;,,,,,,,-114.8945117,39.2491909,,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,6/21/2017 14:52
1018580,Emerson-Garfield Farmers' Market,http://market.emersongarfield.org,FALSE,https://facebook.com/EGFMarket,FALSE,https://twitter.com/EmersonGarfield,,https://www.instagram.com/emersongarfieldmarket/,2310 N Monroe Street,Spokane,SPOKANE,Spokane,Spokane,Washington,99205,06/09/2017 to 09/30/2017,Fri: 3:00 PM-7:00 PM;,,,,,,,-117.426071,47.679178,,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,7/6/2017 12:01
1002657,Emmaus Farmers' Market,http://www.emmausmarket.com,FALSE,https://www.facebook.com/EmmausFarmersMarket/,FALSE,https://www.twitter.com/EmmausFarmMkt/,https://www.youtube.com/channel/UCX8tZUatO9ZyXRhoNJMiavg,https://www.instagram.com/emmausfarmmkt,235 Main St,Emmaus,EMMAUS,Lehigh,Lehigh,Pennsylvania,18049,05/06/2018 to 11/25/2018,Sun: 10:00 AM-2:00 PM;,12/02/2018 to 12/30/2018,Sun: 10:00 AM-12:00 PM;,01/13/2019 to 04/28/2019,Sun: 10:00 AM-12:00 PM;,,,-75.4903,40.5366,,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,Y,7/26/2018 17:30
1004268,Emmett Farmers Market,http://www.EmmettFarmersMarket.com,FALSE,,FALSE,,,,Blaser Park at Washington Ave (Hwy 52),Emmett,EMMETT,Gem,Gem,Idaho,83617,"""April 28, 2012 to October 31, 2012""",Wed:3:00 PM - 7:00 PM;Sat:9:00 AM - 1:00 PM;,,,,,,,-116.500558,43.876265,Other,N,N,N,N,N,NA,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,4/25/2012 12:38
1007710,Emmitsburg Farmers' Market,http://www.emmitsburg.net/towngov/misc/farmers_market.htm,FALSE,n/a,TRUE,,NA,NA,302 South Seton Ave.,Emmitsburg,EMMITSBURG,Frederick,Frederick,Maryland,21727,06/14/2013 to 09/27/2013,Fri: 3:00 AM-6:30 AM;,,,,,,,-77.329015,39.700163,Local government building grounds,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/18/2013 11:06
1000401,Emmons County Farmers Market,,FALSE,,FALSE,,,,South End of Main St.,Linton,LINTON,Emmons,Emmons,North Dakota,57648,,,,,,,,,-100.302,45.9028,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1012567,Emory Farmers Market,http://www.emory.edu/dining/emory_farmers_market.php,FALSE,https://www.facebook.com/EmoryFarmersMarket/,FALSE,https://twitter.com/emoryfarmersmkt,,@EMORYFARMERSMKT,"""569 Asbury Circle, Cox Hall Bridge""",Atlanta,ATLANTA,Fulton,Fulton,Georgia,30322,01/01/2016 to 12/31/2016,Tue: 11:00 AM-3:00 PM;,,,,,,,-84.323671,33.792144,,Y,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,7/14/2016 11:01
1002769,Empire Farmers Market,http://www.leelanaufarmersmarkets.com,FALSE,https://www.facebook.com/leelanaufarmersmarkets/,FALSE,,,,10234 Front Street,Empire,EMPIRE,Leelanau,Leelanau,Michigan,49630,06/16/2018 to 09/08/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-86.063056,44.811224,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/31/2018 23:56
1007856,Empire Polo Club,,FALSE,,FALSE,,,,81800 Avenue 51,Indio,INDIO,Riverside County,Riverside County,California,,,,,,,,,,-116.237,33.68,,N,N,N,N,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2013 1:00
1004226,Empire State Plaza Farmers Market,http://www.ogs.ny.gov,FALSE,,FALSE,,,,Empire State Plaza,Albany,ALBANY,Albany,Albany,New York,12242,May to October,Wed:10:00 AM - 2:00 PM;Fri:10:00 AM - 2:00 PM;,,,,,,,-73.758667,42.651353,Federal/State government building grounds,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,6/1/2012 11:12
1004719,Emporia Farmers Market,http://www.emporiafarmersmarket.org,FALSE,https://www.facebook.com/emporiaFM,FALSE,,,,8th Ave. & Merchant St.,Emporia,EMPORIA,Lyon,Lyon,Kansas,66801,05/02/2015 to 10/31/2015,Sat: 8:00 AM-11:00 AM;,06/03/2015 to 10/28/2015,Wed: 5:00 PM-7:00 PM;,11/07/2015 to 04/16/2016,Sat: 10:00 AM-12:00 PM;,,,-96.181233,38.406767,,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,3/24/2015 16:18
